k,noisy,prediction,overlap_mean,overlap_median
1,20.09327287898622,20.45386636889702,20.462123353104488,20.462123353104488
2,20.16733877278138,20.589095986340702,20.605308957707706,19.82458877173182
3,20.23801020343057,20.471144765557998,20.60794953329943,20.568427679213897
4,20.169501746145006,20.42846649343818,20.677633621137165,20.254391886415366
5,20.20286026539255,20.480554637608343,20.673598972390657,20.641963013224842
6,20.218509249015316,20.537179214821805,20.634168330482723,20.340156440355187
7,20.172431233643632,20.53148987921755,20.655149614847964,20.644088136548227
8,20.22856772264296,20.530258025697854,20.705607535588943,20.4741614520073
9,20.15870707253315,20.493800009276647,20.65559641632547,20.639500874435107
10,20.15921910012949,20.479855726553954,20.72051567129686,20.543842178517686
11,20.172300117221962,20.50146310157165,20.72827683879773,20.71334189981215
12,20.18573050485255,20.49852667915176,20.65395097182776,20.498345464700364
13,20.16541903384194,20.483434552125196,20.729416685536776,20.708199221496095
14,20.179970322142168,20.460125539435452,20.673256058896023,20.53165322853914
15,20.18895088809154,20.442105213156182,20.71117638376911,20.688510946850638
16,20.161667580537532,20.453153137921504,20.643147230760164,20.52557003125134
17,20.19961180435206,20.43484716662306,20.711583377879702,20.698869511816977
18,20.18434222962986,20.398362560462367,20.691443839852166,20.58471442872893
19,20.13945533451257,20.403013889759613,20.65549009461266,20.642659243067133
20,20.1851176191406,20.493357302243137,20.689712110886816,20.59372153788583
21,20.17273570008417,20.469152607050766,20.726145820034763,20.715114736165837
22,20.120169254225743,20.49677020214833,20.687102948465018,20.59072282251604
23,20.20735028397339,20.480253012544942,20.757435019243594,20.738912043133922
24,20.177082170618682,20.514051494837567,20.723461137500255,20.63603814754622
25,20.156004157031752,20.45737055074694,20.724055995687102,20.705798509220067
26,20.210317161511707,20.46250680343786,20.67836768132045,20.600294321902076
27,20.20402959953352,20.438119823247263,20.70136769781393,20.68908202383186
28,20.151078036557898,20.476162982789173,20.682438803442267,20.60855094765053
29,20.155465102612137,20.54109917173848,20.705312146227335,20.694544860158924
30,20.18147819354093,20.49582174188305,20.708612379243316,20.640805523580713
