k,noisy,prediction,overlap_mean,overlap_median
1,0.38619725535750343,0.6770767721328925,0.6784576228900534,0.6784576228900534
2,0.38857292068969707,0.6790878305434819,0.699708798034062,0.689853394627218
3,0.38610600062642025,0.6791925506841158,0.7042236985637057,0.6963468773500081
4,0.3860292038155687,0.6763287601042549,0.710455850932055,0.7013659635557465
5,0.38638492957609005,0.6745229283017993,0.7124425696593765,0.705037593255774
6,0.38743315569334746,0.674255006717479,0.7135377542141795,0.7041985511290834
7,0.38534368617250936,0.6805495783375053,0.709781175196446,0.7014147902112675
8,0.38532272224955383,0.6811454682475361,0.7171339918448683,0.7090161859606748
9,0.38782940339465655,0.6856923138711449,0.7147391422265802,0.7067603425172863
10,0.38619803267216835,0.677471444314234,0.7154194302932138,0.7066568476603544
11,0.386788494650532,0.6839013390567161,0.7143052034373377,0.7074487879871723
12,0.38738053666216477,0.6809440122292707,0.7153262611723427,0.7063686332563032
13,0.38743235973852985,0.6853277495451487,0.7133302839602056,0.705948998310508
14,0.38743694162753606,0.6782720255020397,0.7170825757937187,0.709790368874522
15,0.3855829526492028,0.6816483198071983,0.7150314227570446,0.7082221297562685
16,0.3860473557147308,0.684590555955239,0.718367686960794,0.7109570191945769
17,0.38942823166756424,0.6777359853693469,0.7196373558317414,0.712592903966912
18,0.38927492064646,0.6824825129910581,0.7201791583042585,0.7127824320364472
19,0.3873131668235143,0.6750719956485101,0.7174144430300566,0.710369880955844
20,0.38515605565180017,0.6790830259775527,0.7176200667499588,0.7105598737272603
21,0.38559195866053386,0.6773906099848521,0.7168201503503758,0.7097533452896911
22,0.38940819203202937,0.6757733039055972,0.719175693013079,0.7120921933059919
23,0.38692843228384133,0.6795598724286173,0.7213678383582606,0.7135809927726355
24,0.3866542114468495,0.6734454952650057,0.7187666862684041,0.7116624604526239
25,0.3856153113319473,0.6773152936724418,0.7183273875372804,0.7113342508765333
26,0.3859268497331129,0.6828407964148092,0.7131589735186761,0.7058036694148436
27,0.38624740652689926,0.6798437229418918,0.7151986908840317,0.7078143216449039
28,0.384085283327652,0.6768870198192918,0.7135684652554948,0.7066925778057235
29,0.38478570464165635,0.6744427170038602,0.7188581158636725,0.7119015012194541
30,0.38646284993989205,0.6763192170202906,0.7180079997126957,0.7109541013856479
