k,noisy,prediction,overlap_mean,overlap_median
1,20.20956268250068,17.24847415709281,17.271839897829775,17.271839897829775
2,20.18007950788852,17.30130415916737,17.286290779991997,16.82753072227043
3,20.154770881148316,17.30191598243771,17.303874919095342,17.293001812314465
4,20.19392505642063,17.285541547125028,17.36115509904315,17.111451572999215
5,20.15901168442566,17.28704633549144,17.34547551966839,17.336153056833595
6,20.206306761946177,17.251468574581946,17.388702728244738,17.22279701253274
7,20.14862287100536,17.29054035199615,17.360810762734175,17.35680103487148
8,20.172396084737624,17.26862768331683,17.37007500400606,17.246844721325452
9,20.184468649826268,17.242302844771626,17.366168753773884,17.363581636314613
10,20.166141720094046,17.194517018288526,17.364818217987388,17.258710503185544
11,20.20552611326462,17.201887650578165,17.357990653443622,17.342736124271426
12,20.16902232908667,17.297555432146453,17.361934733884624,17.264111707429485
13,20.15864610666728,17.27505674340162,17.346504634221194,17.347076671714362
14,20.141062069091248,17.3251024588611,17.342348547432177,17.2726503369512
15,20.2010361213599,17.23651129606492,17.379316033730838,17.372889320107017
16,20.2092032737759,17.273025270982792,17.417317858422862,17.353074548664267
17,20.176898094779748,17.207503447498652,17.39994262185965,17.400527180738514
18,20.177655516412916,17.325115127996106,17.36659843934179,17.308245291821002
19,20.192524874874994,17.23549626865228,17.333604985586792,17.327614880001942
20,20.188245327875308,17.256020223884644,17.377340976313917,17.327571107775935
21,20.13727553935734,17.29078632994602,17.38031000701583,17.3816508670416
22,20.15078742788202,17.242731657039275,17.378686580472284,17.33564700045835
23,20.136551554258727,17.258438522212188,17.355790423505702,17.34839431095547
24,20.186889202574577,17.232402507483357,17.371058109932,17.329420951892168
25,20.179013143949266,17.260405911592215,17.35930094486725,17.357059082074727
26,20.170029997138847,17.260176217901318,17.352654007578842,17.308788111807026
27,20.149828886497332,17.257804438631243,17.353944566295592,17.353386247966668
28,20.15500980567115,17.26976427231981,17.318413451414656,17.279029134080094
29,20.18845056559559,17.280586859518248,17.37737553984055,17.375103852455606
30,20.20368004956085,17.26621038394915,17.343532843025642,17.30683994837824
