k,noisy,prediction,overlap_mean,overlap_median
1,20.164247509726863,23.28669148222452,23.274883730141035,23.274883730141035
2,20.208072499868365,23.209492157350645,23.338377084511855,22.418961832927703
3,20.189287092392156,23.2869837926221,23.608581656236588,23.54158388906296
4,20.179060882058696,23.19841421398656,23.52118268702544,23.013990112771374
5,20.171410017349253,23.29409018206881,23.541221478149158,23.47314999629029
6,20.19314132542206,23.272585407309705,23.621850801864785,23.26452121130204
7,20.177601183286118,23.2108213896011,23.613925322989054,23.58140143430568
8,20.177503117194856,23.205044292895668,23.6667788672267,23.40634466498068
9,20.13968234210772,23.18926524880196,23.58372195735342,23.57847454322702
10,20.210251943510386,23.231900869999333,23.671353603541046,23.460579069228245
11,20.196726891303864,23.292343810554186,23.69894001503859,23.681378885022735
12,20.20915393137795,23.147366878061423,23.652191248106856,23.477773083129087
13,20.155161576624185,23.230286935708776,23.622783837057337,23.582200685492477
14,20.207745622978642,23.228981457397442,23.60045796074834,23.453250353107666
15,20.178423014494108,23.135143171064115,23.65560364025321,23.634887365650947
16,20.14360865626439,23.38117828073119,23.584645511217456,23.44281993096534
17,20.185725803445457,23.279193195858213,23.654552982420615,23.62848977373698
18,20.201194405678482,23.227228212574932,23.714176541527877,23.581093756196342
19,20.167743087690727,23.29545137759275,23.604885746049536,23.58879257854874
20,20.166866942173574,23.210324426685418,23.658090044321625,23.54583473190514
21,20.142861540173985,23.173957229129,23.621025923713788,23.60013295543036
22,20.216872403371823,23.23217821369244,23.597614378151235,23.49490344049101
23,20.15008018608299,23.300368593030317,23.70304165362624,23.682920142052456
24,20.15537753182096,23.248307191355767,23.651124237428466,23.565528763739536
25,20.168331743751835,23.266783367003132,23.671796211013906,23.645246987525535
26,20.146447252697328,23.155511729510035,23.644996001679072,23.557159787438323
27,20.179520696989947,23.25393943618145,23.690491779927694,23.681951737408454
28,20.168350343595357,23.25182379238904,23.655036288779627,23.571346378499566
29,20.19142078530837,23.188042030342974,23.716030252929322,23.70720644948375
30,20.20052578847876,23.19569553648629,23.658205207941595,23.589967601919355
