k,noisy,prediction,overlap_mean,overlap_median
1,0.3845163405236936,0.6399457685088896,0.6251349324881595,0.6251349324881595
2,0.38307837247359805,0.6267133409190273,0.6514270576969533,0.6401280549227754
3,0.3820775699252539,0.627618904838627,0.6593900118875877,0.6497953512551733
4,0.3842649789084816,0.6269448263437629,0.6676759037873674,0.6572620969085793
5,0.38328771669134887,0.6245964910989712,0.6648232453479609,0.6547242815251151
6,0.38109915910600983,0.631039641544417,0.6677645218025815,0.6592727785085911
7,0.3819851135477732,0.6274999486451761,0.6658192238477108,0.6569647995931119
8,0.38273600808487884,0.6318748557648837,0.670138111244504,0.6609944300662137
9,0.38651402700687815,0.6342446145708327,0.6708097771278803,0.6625973345000504
10,0.38416615528695197,0.63250541381142,0.6738217411660173,0.6656052319738487
11,0.38105181220806356,0.6310619518409856,0.668722502044543,0.6602474658528896
12,0.383243935428736,0.6290991061082578,0.6702900007296251,0.66217965698157
13,0.38424038744106787,0.6286546815620121,0.6723481598172695,0.6645201181990459
14,0.3820074107819979,0.6289973182080045,0.6702025686718874,0.6627085130901467
15,0.38070575978035515,0.6324663373221787,0.6743303894915035,0.6667117416700195
16,0.38527137613872814,0.6302953029377629,0.6771705397917643,0.668919210325544
17,0.3841324872315939,0.6283623350169226,0.6746510308039838,0.6669662147177343
18,0.38202856594415135,0.626603749652922,0.6729221021760812,0.665596457145884
19,0.3803745494089894,0.626272176902124,0.6706291912808076,0.6635303829488614
20,0.38185945908998,0.6289973159443637,0.675422408892986,0.6681002067830747
21,0.3814228969786415,0.6292040388382101,0.6728691152230813,0.665650744958721
22,0.38025054573425204,0.6297122335461043,0.6715625804100427,0.6638840088796709
23,0.3824541522799795,0.6307568728771361,0.6756133692315501,0.6686968000699134
24,0.3845717987894223,0.6333346898803413,0.6730035944993349,0.6658072325906539
25,0.38326010405766225,0.6334405482138736,0.6763101867379334,0.6686873935040282
26,0.38437625851485063,0.6325361005973246,0.6735611434251236,0.6660763377101571
27,0.38348159068194826,0.6270640791971747,0.6723249105038264,0.6651865154341061
28,0.38338709572638663,0.6304247663975632,0.6745752872792167,0.6673347589425667
29,0.38382614740075166,0.6311245542846489,0.6793307158186228,0.6725035524147912
30,0.3872323560684459,0.6321907248833054,0.6759142813136841,0.6688978635507302
