k,noisy,prediction,overlap_mean,overlap_median
1,20.19010445104625,18.35620948750021,18.307308922635023,18.307308922635023
2,20.182414026731944,18.351767923466614,18.402807323930606,17.84175799243014
3,20.208528574115018,18.303988182633816,18.43806366735881,18.433480372318126
4,20.185681854050163,18.32951099136335,18.481051411946634,18.185583960322354
5,20.147528870945447,18.27520925124428,18.481825353946356,18.45937879218209
6,20.168330784615044,18.301157963292322,18.45723036728877,18.255197774124643
7,20.1730566929306,18.319903544642308,18.46094304575287,18.44998944790469
8,20.12430999744756,18.322460421187184,18.449699557874354,18.293309564581847
9,20.160773183233957,18.310720827957418,18.457198274979213,18.44743652956413
10,20.161644527798565,18.364162299185573,18.43836358035446,18.30878815902115
11,20.148816360043163,18.29484605456618,18.483581618812504,18.479731180180266
12,20.192880017873062,18.307985869711775,18.458918135368346,18.35447411825092
13,20.19522210082988,18.336861568710717,18.457896061887574,18.445584105550342
14,20.17933596569772,18.320900438612693,18.448546358511116,18.364885909024096
15,20.215280338530945,18.285022012577432,18.5138044006311,18.51079519144887
16,20.169078644773787,18.344220516050108,18.428376979384662,18.34683170508884
17,20.16326169566782,18.35511303136384,18.495774351862057,18.494813854727163
18,20.17500265751373,18.37036258600514,18.501832228599064,18.425675586754423
19,20.155982823507962,18.31262284030389,18.430772784645537,18.42775782427287
20,20.1722532184283,18.33096550775226,18.429806894812245,18.365157466108013
21,20.16981452142828,18.269018163993604,18.465476021322086,18.458106301121067
22,20.15621534037048,18.31572638335989,18.483317322148228,18.42578112060003
23,20.177744963204177,18.3603789837652,18.46154526211036,18.463167104147285
24,20.13967145792938,18.33263832208781,18.49588546192493,18.44810303918527
25,20.20615202955076,18.31256037860823,18.489295674684534,18.47684314843827
26,20.153190043417958,18.340344176150293,18.50169479264395,18.454233028660546
27,20.191674346528824,18.315730716891796,18.512861410992357,18.507602860868843
28,20.14689399004668,18.301127462855643,18.427931171279162,18.382995294633385
29,20.171866019748016,18.33081858442717,18.46919351095162,18.461117471994605
30,20.153044605784874,18.322316498183138,18.468048713323924,18.424355426804134
